Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Exam_Score,Extracurricular_Activities_No,Extracurricular_Activities_Yes,School_Type_Private,School_Type_Public,Gender_Female,Gender_Male,Internet_Access_No,Internet_Access_Yes,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Learning_Disabilities_No,Learning_Disabilities_Yes
24,67,2,0,6,87,1,0,2,2,4,0,67,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
11,74,0,2,8,68,1,0,2,2,3,1,62,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
11,68,1,0,8,50,1,2,1,0,4,1,61,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
16,67,0,2,6,88,2,0,0,1,3,0,65,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
15,80,0,2,8,80,2,1,1,2,4,1,65,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
6,92,2,2,5,77,2,1,1,0,4,1,66,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
18,83,2,0,6,64,1,1,2,0,3,1,66,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0
19,96,2,2,7,54,0,1,1,2,3,0,69,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
24,85,0,0,8,89,2,1,1,2,3,1,70,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
12,88,0,2,6,52,1,1,2,0,1,1,63,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
11,87,1,2,8,53,0,1,2,2,3,1,64,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
23,78,0,1,9,65,0,1,1,0,2,0,65,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
26,88,0,2,6,79,2,1,1,0,4,1,71,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
11,63,2,2,10,100,0,0,2,2,3,1,61,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
26,94,1,1,9,55,1,2,0,2,3,1,69,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
20,91,0,2,7,74,2,1,2,2,4,1,69,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
27,70,2,2,7,80,1,1,1,2,3,1,66,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
20,91,0,2,6,91,2,3,0,0,2,1,72,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
5,61,0,2,9,84,0,1,2,2,3,0,60,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
19,69,1,1,7,90,2,0,1,2,1,0,62,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,63,2,2,5,76,2,3,2,0,5,1,66,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
15,91,2,0,4,72,1,1,0,0,2,1,69,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
18,90,0,2,7,81,2,2,2,1,3,2,69,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
19,93,2,0,7,95,1,3,2,2,3,1,71,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
3,60,2,1,6,78,1,1,1,2,1,2,57,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
30,80,0,0,5,80,2,0,1,2,4,2,72,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
15,88,1,2,4,67,2,1,2,0,4,1,66,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
23,66,2,2,6,80,2,1,2,2,3,0,66,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
19,86,2,2,6,81,2,3,2,0,3,0,70,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,63,2,2,8,88,2,2,1,0,2,1,67,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
22,67,2,2,7,79,2,1,2,1,3,0,65,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
19,79,2,2,9,60,1,1,1,2,3,1,63,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
15,86,0,1,8,79,2,3,1,2,3,0,68,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
25,66,1,2,8,65,2,0,2,2,3,1,63,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
9,67,2,0,8,54,2,3,2,0,5,0,63,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
24,68,2,2,5,91,0,1,0,2,4,0,68,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
13,70,2,2,6,53,2,2,1,2,0,0,60,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
28,69,2,2,10,82,0,0,2,2,2,1,67,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
21,76,1,1,4,99,0,0,1,1,3,0,65,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
24,86,0,1,7,54,2,0,1,0,2,0,68,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
20,78,2,1,8,61,2,0,2,2,2,1,62,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1
9,91,2,1,4,88,1,2,2,2,4,2,65,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
15,89,2,2,6,55,0,1,1,2,3,1,66,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
24,65,2,2,10,92,1,3,2,0,4,1,67,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
21,62,1,0,7,50,1,1,0,2,2,1,60,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
27,95,1,0,6,94,0,2,2,2,4,2,74,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
22,63,1,1,7,53,2,1,0,2,4,1,62,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
14,66,1,2,6,96,1,0,0,2,3,0,61,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
15,61,2,2,10,93,0,0,2,0,4,1,63,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
21,85,2,1,6,77,2,2,1,2,3,0,66,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
6,83,2,2,6,89,2,1,1,2,4,2,65,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
30,99,1,2,5,54,2,0,2,2,3,2,72,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
23,95,0,2,7,57,2,1,1,2,2,1,70,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
27,76,0,0,7,68,2,1,2,2,3,2,71,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
11,75,0,0,9,77,2,1,0,0,2,0,64,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1
27,72,2,0,5,93,1,1,0,2,2,0,70,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
33,66,2,2,8,77,2,2,2,1,3,1,68,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
12,66,1,0,7,83,2,1,2,2,3,1,61,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0
25,65,0,2,4,84,0,1,0,2,2,1,68,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
20,65,1,2,6,94,2,1,1,0,2,2,64,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
11,70,2,0,6,89,1,2,2,2,4,1,64,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
23,72,2,0,10,99,2,2,2,0,4,2,71,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
25,98,2,0,8,51,2,0,2,2,2,0,72,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
16,83,2,2,7,60,2,0,0,2,1,0,66,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
27,100,1,2,4,97,1,4,1,0,3,1,74,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
10,75,2,2,4,90,2,3,2,0,3,2,65,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
11,78,0,0,8,63,1,1,1,2,3,1,64,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
21,73,0,2,8,99,2,1,2,0,4,0,69,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
20,67,2,2,6,93,1,1,1,2,3,0,62,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
16,66,2,2,7,53,0,2,2,2,2,2,62,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
25,98,1,1,7,91,2,2,1,1,3,2,72,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
23,99,2,0,7,89,0,1,2,2,3,1,73,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
25,62,2,1,6,61,0,1,2,2,4,2,64,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
19,66,2,2,8,83,2,2,2,0,3,1,65,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
24,77,0,0,9,99,2,1,1,2,1,1,70,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
17,67,2,2,6,84,0,1,0,0,3,2,66,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
32,75,1,0,5,91,1,1,0,2,2,0,70,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
15,65,2,0,6,55,1,2,2,2,3,1,63,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
33,78,1,1,7,86,2,1,1,0,4,1,69,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
20,71,0,2,8,60,1,0,2,2,2,1,64,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
12,74,1,2,8,54,2,2,2,2,5,2,63,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
28,64,2,2,8,78,1,2,2,2,3,2,66,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
21,77,2,2,8,88,1,2,0,2,1,0,68,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
25,99,2,2,7,77,2,0,0,0,3,1,97,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,73,1,1,9,97,2,2,2,0,1,1,67,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
22,95,2,2,7,85,2,0,2,2,4,0,71,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
16,94,1,1,8,56,1,2,1,0,2,0,66,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
26,98,2,1,7,97,2,2,1,2,2,2,72,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
20,92,0,2,7,58,1,2,1,1,4,2,70,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
24,86,2,2,7,88,2,1,1,2,3,1,69,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
7,94,2,1,9,57,0,2,2,2,3,2,66,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
23,63,0,0,7,100,1,2,2,0,3,2,69,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
16,79,2,2,6,67,1,2,2,0,3,0,65,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
30,100,0,0,6,75,2,0,1,2,4,0,75,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
24,91,1,2,8,73,2,2,1,0,2,2,70,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
21,98,0,1,6,55,1,1,2,2,3,1,70,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
23,91,2,0,7,75,1,2,1,0,2,1,69,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
14,95,0,2,7,57,2,2,1,1,2,0,68,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
30,88,1,2,6,90,0,4,0,2,2,0,73,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
32,90,2,2,5,98,0,0,2,0,3,0,74,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
22,81,1,1,5,90,2,0,0,2,2,0,66,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
30,97,0,2,6,72,0,1,1,0,2,1,74,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0
17,93,2,1,5,50,1,3,0,2,2,1,67,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
15,94,0,2,8,52,1,1,2,2,2,0,67,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
20,87,2,0,10,75,1,3,2,2,2,0,70,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
23,72,1,0,6,84,2,1,0,0,2,1,67,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
18,61,2,1,6,91,0,3,2,0,3,0,80,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
23,97,2,0,6,80,1,1,1,1,2,0,70,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
22,83,0,2,8,99,1,4,0,0,4,1,71,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1
14,72,2,1,8,75,0,4,0,2,2,0,64,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
23,66,0,0,7,80,2,1,2,2,3,0,68,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
25,93,2,2,5,62,2,0,1,2,3,1,68,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
21,93,2,2,6,67,2,1,0,2,3,1,69,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0
27,93,0,1,7,84,1,1,2,2,2,2,72,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
13,86,2,2,7,80,2,0,1,2,5,0,65,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
23,75,1,1,7,68,2,1,0,1,4,1,64,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1
13,72,2,0,8,56,1,1,1,0,4,2,64,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
13,60,1,2,5,67,0,1,1,2,4,1,58,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
16,93,0,2,7,52,1,2,2,0,3,1,69,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
14,63,0,1,7,79,2,1,1,2,3,1,61,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
17,85,0,0,6,66,2,0,2,0,2,0,68,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
19,80,0,2,6,69,1,1,1,1,4,0,66,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1
25,81,2,2,8,79,1,1,2,2,4,0,68,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
18,97,1,0,5,79,1,2,1,0,3,0,70,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
10,61,0,1,10,79,2,4,0,0,2,0,62,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
27,91,2,2,8,75,1,2,2,0,3,1,71,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
15,62,2,2,7,74,0,0,1,0,3,2,61,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
20,62,0,2,7,91,1,1,2,1,3,0,64,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
23,77,2,1,8,73,2,1,1,1,2,0,65,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
21,63,1,2,6,77,1,3,2,0,1,1,63,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
27,92,0,2,6,99,1,4,1,1,3,1,74,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
23,81,2,0,9,59,1,2,2,0,2,0,68,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
15,61,0,2,6,86,0,2,0,0,3,1,65,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
33,62,2,2,7,74,1,2,2,2,2,0,66,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
21,85,2,0,6,92,2,1,2,0,2,1,69,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
19,92,1,2,7,70,1,2,0,2,2,0,69,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
26,78,0,2,8,65,2,3,2,2,3,0,70,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
21,82,2,2,10,60,0,3,0,0,4,1,70,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
22,92,2,2,6,94,2,1,2,2,3,1,71,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
35,84,2,2,5,86,2,1,2,2,3,1,72,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
18,69,2,1,7,54,2,1,1,0,4,1,61,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
18,85,2,0,6,86,0,1,2,2,3,1,68,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0
21,85,2,1,7,52,2,3,1,2,3,1,66,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
26,89,2,2,8,59,1,1,1,0,4,1,70,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
11,85,2,1,10,80,1,0,1,0,3,0,63,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0
16,68,1,2,4,92,2,1,2,2,4,0,62,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
10,98,2,0,7,80,1,3,2,2,3,0,69,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
17,82,2,2,8,98,2,3,2,0,4,1,69,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
23,87,2,1,6,93,2,1,0,0,4,2,72,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
15,64,0,2,7,67,2,2,1,0,3,1,64,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
11,75,1,2,7,92,2,2,1,0,4,0,63,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
20,91,2,2,7,93,0,1,1,2,3,2,70,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
25,88,1,2,8,98,1,1,1,1,4,2,69,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
10,62,0,0,7,51,2,1,2,0,2,1,61,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
25,82,0,0,8,94,1,2,1,2,3,1,70,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
25,64,2,2,4,53,1,1,2,2,2,0,64,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,100,0,0,6,76,0,0,2,0,4,2,76,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
27,96,2,2,6,71,2,2,2,2,2,0,73,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
18,94,2,2,7,70,2,2,2,0,3,0,69,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0
21,97,2,2,6,80,1,2,2,2,4,0,72,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
18,74,2,2,6,85,2,4,2,2,3,0,66,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
20,89,2,2,8,51,2,3,2,0,3,2,70,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
29,78,2,0,7,80,2,2,2,2,4,2,73,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
12,86,0,2,5,76,1,2,0,2,3,2,68,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0
15,74,2,0,6,80,2,2,0,2,3,2,66,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
28,73,1,2,8,54,2,4,2,2,1,1,67,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
26,77,2,1,7,53,0,3,2,0,3,1,67,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
18,66,2,0,9,59,2,0,1,2,3,1,62,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
25,93,1,2,8,93,2,2,2,2,3,0,72,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
22,74,1,0,6,68,2,0,2,1,4,1,65,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
29,76,2,1,9,72,2,1,0,2,3,1,69,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
20,96,2,0,9,70,2,2,1,1,2,1,69,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
26,80,0,2,4,86,2,0,1,2,4,0,69,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0
36,82,1,1,7,63,2,0,2,2,3,1,69,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
24,98,1,2,6,53,2,1,2,1,2,1,69,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
20,95,2,0,7,69,1,0,2,0,3,1,70,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
24,67,0,1,6,86,2,6,1,2,3,2,67,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
18,79,2,0,6,96,2,3,2,1,3,2,69,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
34,99,2,2,8,53,2,0,2,0,5,0,75,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
21,75,1,2,5,91,2,2,1,1,3,1,66,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
18,75,2,1,7,53,2,0,0,0,2,1,63,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
15,68,2,2,5,67,2,3,2,0,4,2,64,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
27,65,2,2,9,51,2,2,0,2,2,2,66,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
25,90,2,2,7,96,2,1,2,2,4,0,72,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
17,91,2,0,8,85,0,3,2,0,4,0,71,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
23,99,1,2,7,68,2,0,0,0,2,1,70,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0
11,91,0,2,7,69,2,2,1,2,2,0,67,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
21,70,2,1,7,82,0,0,0,0,3,1,65,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
23,62,0,0,9,54,1,3,1,2,4,1,65,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
30,99,2,2,6,57,2,0,1,2,4,2,73,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
15,74,2,2,4,92,1,1,2,2,3,2,66,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
12,72,1,2,6,60,0,0,1,2,4,2,62,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
15,96,2,0,5,86,2,2,0,2,2,1,71,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
12,83,2,0,8,61,2,3,0,2,5,1,66,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
28,69,0,0,7,54,1,1,1,2,2,0,65,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
29,96,2,0,8,95,2,0,0,2,2,1,75,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
22,100,0,2,7,95,2,2,1,2,4,0,74,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
27,63,2,1,7,80,0,1,2,0,3,1,65,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
21,94,2,2,7,73,1,2,1,2,3,2,71,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
19,76,0,1,9,78,1,1,1,2,1,2,65,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
18,81,2,1,7,70,0,0,1,2,2,0,65,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
18,97,2,1,9,88,2,0,1,2,4,1,67,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
11,99,2,1,9,88,2,2,1,2,2,1,67,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
22,70,2,2,7,91,2,2,2,2,1,1,66,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
20,69,0,2,7,76,0,1,2,2,3,1,67,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
24,63,2,2,6,90,2,2,1,2,5,2,66,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
21,82,1,0,9,58,2,0,2,2,2,1,65,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
19,61,0,2,6,52,1,1,1,2,3,1,59,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
15,76,0,0,6,82,2,4,1,0,4,1,69,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
20,63,2,2,7,55,0,2,1,0,3,1,63,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
24,76,1,2,5,78,0,1,2,2,4,1,65,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
13,62,2,1,6,86,0,2,1,2,4,1,61,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
21,93,1,2,9,70,2,0,2,0,1,2,68,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
21,68,2,0,8,52,2,3,1,2,2,0,65,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
16,95,2,0,8,52,2,0,1,2,3,2,69,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
21,90,1,2,10,95,0,2,0,0,4,0,72,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
13,69,2,1,7,53,0,2,2,2,3,1,59,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1
22,63,2,2,9,87,1,0,0,0,2,0,63,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
15,89,2,2,8,96,0,3,1,0,3,1,69,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
26,76,1,1,7,95,0,1,1,0,1,2,67,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
34,91,1,2,7,95,2,1,2,2,3,0,70,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1
15,78,2,0,8,94,0,0,1,2,4,2,67,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
23,74,2,2,6,76,2,1,1,2,2,0,66,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0
16,78,2,2,4,78,2,5,0,2,3,1,68,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
26,90,1,0,6,81,2,1,1,2,3,2,71,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
12,96,0,2,4,95,2,3,2,2,0,1,69,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
15,81,2,2,4,89,0,0,1,2,3,2,66,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
19,61,2,0,8,84,0,2,2,0,4,1,66,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
14,79,0,2,5,81,0,3,0,2,3,1,67,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
25,95,0,2,8,96,1,1,2,2,4,2,74,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
15,74,0,0,8,60,1,3,1,2,5,1,66,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
23,97,2,0,8,60,2,1,2,0,3,0,72,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
18,85,0,1,4,99,0,0,1,2,4,0,69,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
19,97,1,0,9,78,2,0,2,2,4,1,68,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
21,90,2,0,8,74,2,4,1,2,3,1,71,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
15,64,2,2,8,93,2,0,1,2,2,1,61,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
